nodes,edges,density,radius,diameter,avg_degree,degree_variance,max_degree,global_clustering,avg_clustering,freeman_centralization,avg_betweenness,avg_closeness,avg_pagerank,degree_entropy,assortativity,avg_shortest_path,transitivity,edge_connectivity,node_connectivity,spectral_radius,label,graph_id
0.0,2.877803079535624,2.877803079535625,-1.6065400711858508,-1.3075139633755157,2.8778030795356244,-0.021580367598947534,0.6024654364522544,0.13987192613489102,-0.0415618008925208,-0.3087561443310808,-1.5304552400926275,2.15522185773528,-2.6020852139652106e-18,1.4415536273600233,0.8381849253336938,-1.5304552400926263,0.13987192613489102,2.7041864522282446,2.7041864522282446,2.5990337833076103,ER,15
0.0,-0.003077672044342199,-0.0030776720443417794,-0.34296922868012536,-0.34912676508979706,-0.0030776720443426407,-0.6055177322388845,-0.7363466445527551,-1.1386712507784034,-1.3613007249713867,-0.7444986786389447,-0.33513343794723954,0.2180909039768407,-8.673617379884035e-19,0.46893630091173777,1.1546918214613426,-0.3351334379472391,-1.1386712507784034,-0.2634537753010718,-0.2634537753010718,-0.2542609277008818,ER,16
0.0,2.5098303197814142,2.5098303197814147,-1.6065400711858508,-1.3075139633755157,2.5098303197814142,0.06272498978206699,0.5280869875075316,0.003918002067816481,-0.18227900140693754,-0.2665875119787069,-1.452725059019455,1.9984183710081096,-8.673617379884035e-19,1.6034464461324727,0.9379047086339377,-1.4527250590194538,0.003918002067816481,2.280237848295485,2.280237848295485,2.268693491689377,ER,17
0.0,0.050388455441312194,0.050388455441312666,-0.34296922868012536,-0.34912676508979706,0.05038845544131174,-0.5114427745837853,-0.5132112977185869,-0.9947124007164582,-1.1660255983627992,-0.5356635469890929,-0.3654814935299645,0.2600030187238908,-8.673617379884035e-19,0.7045386549457038,0.8808854110377142,-0.3654814935299642,-0.9947124007164582,-0.2634537753010718,-0.2634537753010718,-0.1658980613936551,ER,18
0.0,0.06925885337742552,0.06925885337742574,-0.34296922868012536,-0.34912676508979706,0.06925885337742507,-0.48148404259229405,-0.5132112977185869,-0.9420539002638716,-1.0951803960741384,-0.5416876373251464,-0.3850608842284967,0.2869237762198268,-8.673617379884035e-19,0.7362043152612607,0.6301487143006688,-0.38506088422849566,-0.9420539002638716,-0.2634537753010718,-0.2634537753010718,-0.14026629242299654,ER,19
0.0,2.56958657991244,2.56958657991244,-1.6065400711858508,-1.3075139633755157,2.56958657991244,-0.15589947590790612,0.2305731917286406,-0.004191026086695889,-0.19108602634479493,-0.5868683148455469,-1.475437152229752,2.043806318011158,-8.673617379884035e-19,1.2367920915983717,0.7749949181464663,-1.4754371522297511,-0.004191026086695889,0.5844434325644472,0.5844434325644472,2.2782652953886844,ER,20
0.0,2.6828089675291196,2.6828089675291205,-1.6065400711858508,-1.3075139633755157,2.68280896752912,-0.06927293577961682,0.45370853856280885,0.06732297181572464,-0.1426465524429296,-0.39710946925986434,-1.4989324210679902,2.0894868413492014,-8.673617379884035e-19,1.3905158985362116,1.282661344213627,-1.4989324210679897,0.06732297181572464,3.1281350561610037,3.1281350561610037,2.40854457701412,ER,21
0.0,2.7174046970786607,2.7174046970786607,-1.6065400711858508,-1.3075139633755157,2.717404697078661,-0.12002946518668849,0.6024654364522544,0.024096670261078614,-0.16612828231964885,-0.2575513764746267,-1.5091137042312273,2.1107464018285746,-1.734723475976807e-18,1.3687779141852638,1.1755306096348064,-1.5091137042312266,0.024096670261078614,2.280237848295485,2.280237848295485,2.4303882225665077,ER,22
0.0,2.6639385695930065,2.663938569593007,-1.6065400711858508,-1.3075139633755157,2.663938569593007,0.0005482412584041761,0.6024654364522544,0.06158034369312198,-0.1384738344248981,-0.24048312052247545,-1.5018693296727705,2.0963979741427483,-8.673617379884035e-19,1.536274393030242,0.9839365796657141,-1.5018693296727694,0.06158034369312198,3.5520836600937638,3.5520836600937638,2.4005822412320073,ER,23
0.0,2.770870824564315,2.770870824564316,-1.6065400711858508,-1.3075139633755157,2.770870824564316,-0.02915258153894558,0.45370853856280885,0.18582287716930362,-0.01813074781088158,-0.42522189082811357,-1.5183160178595372,2.1296359114099697,-1.734723475976807e-18,1.5485073032192176,1.1521388595630038,-1.5183160178595365,0.18582287716930362,2.7041864522282446,2.7041864522282446,2.4991980575140054,ER,24
0.0,2.7897412225004286,2.7897412225004294,-1.6065400711858508,-1.3075139633755157,2.7897412225004286,0.12429307260755612,0.7512223343416998,0.15971065542885246,-0.03059381983839297,-0.13004146436149602,-1.524777216790053,2.142937905449323,-1.734723475976807e-18,1.6287605440333772,0.20794195233371932,-1.5247772167900524,0.15971065542885246,2.7041864522282446,2.7041864522282446,2.535560422980534,ER,25
0.0,2.525555651394842,2.5255556513948423,-1.6065400711858508,-1.3075139633755157,2.525555651394842,-0.10924886087156883,0.6024654364522544,-0.005516837978111091,-0.20353781999260637,-0.19630645805808372,-1.4658432507874712,2.02278821582781,-2.6020852139652106e-18,1.3636640034858611,0.7185156773903921,-1.4658432507874704,-0.005516837978111091,2.7041864522282446,2.7041864522282446,2.2463008325173632,ER,26
0.0,2.73942016133746,2.7394201613374602,-1.6065400711858508,-1.3075139633755157,2.7394201613374594,0.04950972267425012,0.45370853856280885,0.0515387301047892,-0.13038110124727953,-0.4151817402680246,-1.5130295823709334,2.119555853595693,-2.6020852139652106e-18,1.6536750495057009,0.17994599334684383,-1.5130295823709328,0.0515387301047892,2.7041864522282446,2.7041864522282446,2.4728175719883714,ER,27
0.0,0.0566785880866833,0.05667858808668369,-0.34296922868012536,-0.34912676508979706,0.056678588086682996,-0.5875156704877991,-0.5875897466633095,-1.0777119606383827,-1.2511018429838066,-0.6129727063017785,-0.37507539497224496,0.27221808563890015,-8.673617379884035e-19,0.5730244337232258,1.258633390151995,-0.37507539497224435,-1.0777119606383827,-0.6874023792338312,-0.6874023792338312,-0.19066279463733887,ER,28
0.0,2.421768462746219,2.4217684627462193,-1.6065400711858508,-1.3075139633755157,2.4217684627462193,-0.032309390075238933,0.45370853856280885,-0.044507691308447846,-0.22183517979423958,-0.31377621961112534,-1.4495923565076894,1.9917895365413367,-1.734723475976807e-18,1.475627484214505,0.9208819453254288,-1.449592356507689,-0.044507691308447846,1.8562892443627255,1.8562892443627255,2.163516486473652,ER,29
0.0,0.08812925131353883,0.0881292513135393,-0.34296922868012536,-0.34912676508979706,0.08812925131353841,-0.33930386204589874,-0.4388328487738641,-0.9688355698763312,-1.0971488321398097,-0.472410598460532,-0.39485057957776254,0.3057854136297611,-8.673617379884035e-19,0.9680539703437336,-0.26198276541544585,-0.3948505795777619,-0.9688355698763312,-1.5352995870993502,-1.5352995870993502,-0.079226425919673,ER,30
0.0,0.04724338911862664,0.04724338911862691,-0.34296922868012536,-0.34912676508979706,0.04724338911862612,-0.5059338341969202,-0.6619681956080323,-1.0157058990036631,-1.179251170910731,-0.6852617903344195,-0.39837486990349963,0.3000909011290433,-8.673617379884035e-19,0.734789722419582,-0.13836846375301906,-0.39837486990349835,-1.0157058990036631,-0.2634537753010718,-0.2634537753010718,-0.1764380289749241,ER,31
0.0,-0.03138326894851217,-0.031383268948511636,-0.34296922868012536,-0.34912676508979706,-0.031383268948512434,-0.5559682178603954,-0.6619681956080323,-1.0058274444863087,-1.1773431883111463,-0.6601614139341968,-0.3108549934810596,0.19587651735174652,-8.673617379884035e-19,0.6996329070968544,1.0105047496809236,-0.3108549934810596,-1.0058274444863087,-1.1113509831665906,-1.1113509831665906,-0.26160811552613794,ER,32
0.0,0.3019937612561564,0.30199376125615707,-0.34296922868012536,-0.34912676508979706,0.30199376125615596,-0.3690768994176079,-0.5132112977185869,-0.8093058229949004,-0.9666233826339732,-0.6159847514698051,-0.5546184076777851,0.5152117456350452,-8.673617379884035e-19,0.9845751664469237,0.2801990807315497,-0.5546184076777848,-0.8093058229949004,-0.6874023792338312,-0.6874023792338312,0.1052503152759724,ER,33
0.0,-0.03767340159388328,-0.03767340159388266,-0.34296922868012536,-0.34912676508979706,-0.03767340159388369,-0.5166422239376802,-0.4388328487738641,-0.9231080480590934,-1.0667494071391397,-0.4322499962201759,-0.31046340566708935,0.19085871209286828,-8.673617379884035e-19,0.6833370934116233,-0.041664060070303155,-0.31046340566708847,-0.9231080480590934,-0.6874023792338312,-0.6874023792338312,-0.26195420970192573,ER,34
0.0,0.012647659569085564,0.012647659569086027,-0.34296922868012536,-0.34912676508979706,0.01264765956908507,-0.6215596841144935,-0.6619681956080323,-1.0936637334695578,-1.255904056399271,-0.6742176247183216,-0.3412030490637851,0.22765237563800278,-8.673617379884035e-19,0.4066827739245552,1.3560977915082555,-0.34120304906378374,-1.0936637334695578,-0.2634537753010718,-0.2634537753010718,-0.24482536124295087,ER,35
0.0,-0.1163000596610221,-0.11630005966102169,-0.34296922868012536,-0.34912676508979706,-0.11630005966102266,-0.5867935247442025,-0.6619681956080323,-1.0672183739626147,-1.3086366698128453,-0.6330530074219565,-0.2342995758497994,0.09611691237026464,-8.673617379884035e-19,0.519108390821507,1.8034712878677177,-0.2342995758497986,-1.0672183739626147,-0.6874023792338312,-0.6874023792338312,-0.3360912740060721,ER,36
0.0,-0.021948069980455513,-0.021948069980455343,-0.34296922868012536,-0.34912676508979706,-0.021948069980455977,-0.5686882993154605,-0.6619681956080323,-1.0651769325700928,-1.2579409303360356,-0.6631734591022236,-0.31535825334172196,0.1975397420014633,-8.673617379884035e-19,0.5576382828433556,1.3959536169186737,-0.3153582533417216,-1.0651769325700928,-0.2634537753010718,-0.2634537753010718,-0.25074487112007837,ER,37
0.0,0.028372991182513328,0.028372991182513834,-0.34296922868012536,-0.34912676508979706,0.02837299118251278,-0.43075846228851905,-0.1413190529949731,-0.9685225207959306,-1.1592434892179726,-0.15212979559369189,-0.3641109361810679,0.2631311003674519,-8.673617379884035e-19,0.8315516749865024,0.5720668454466112,-0.3641109361810666,-0.9685225207959306,-0.6874023792338312,-0.6874023792338312,-0.15343763612941885,ER,38
0.0,2.7425652276601453,2.7425652276601458,-1.6065400711858508,-1.3075139633755157,2.7425652276601453,-0.01389467361352684,0.3793300896180861,0.11182669147739306,-0.08077255629826546,-0.49148688452470113,-1.511463231115051,2.115892193301732,-1.734723475976807e-18,1.5087392669997906,0.8580281747078844,-1.5114632311150502,0.11182669147739306,3.5520836600937638,3.5520836600937638,2.470083427192682,ER,39
0.0,0.1353052461538221,0.13530524615382272,-0.34296922868012536,-0.34912676508979706,0.13530524615382156,-0.530259829388358,-0.4388328487738641,-1.0114738853216743,-1.1857179242906468,-0.4874708243006655,-0.44282008678916573,0.3593824488074077,0.0,0.5866313305322598,0.2810654457050303,-0.44282008678916557,-1.0114738853216743,0.16049482863168768,0.16049482863168768,-0.10242314909934616,ER,40
0.0,1.8179157287905927,1.8179157287905932,-0.34296922868012536,-1.3075139633755157,1.8179157287905925,-0.15335133306978668,0.30495164067336333,-0.212422527170017,-0.4126462308383659,-0.27160758725875145,-1.2933488187334028,1.6918174890136928,-8.673617379884035e-19,1.373201845372585,0.9474361930869307,-1.293348818733402,-0.212422527170017,1.4323406404299661,1.4323406404299661,1.5684265089004839,ER,41
0.0,0.009502593246400012,0.00950259324640027,-0.34296922868012536,-0.34912676508979706,0.009502593246399444,-0.48708583028905006,-0.5132112977185869,-0.9496863582518693,-1.158349424873512,-0.5226113512609771,-0.33258811715643055,0.2221330645456102,-8.673617379884035e-19,0.7695747333316628,1.685582828030575,-0.33258811715643,-0.9496863582518693,-0.2634537753010718,-0.2634537753010718,-0.17915893704839003,ER,42
0.0,1.591470953557233,1.5914709535572333,-0.34296922868012536,-1.3075139633755157,1.5914709535572333,-0.2481174873651856,0.15619474278391787,-0.3629251363473289,-0.5645308546269022,-0.3499207616274459,-1.233240089288909,1.5797032689327837,-8.673617379884035e-19,1.23830180134444,0.8348394228441621,-1.2332400892889086,-0.3629251363473289,1.4323406404299661,1.4323406404299661,1.333673533925178,ER,43
0.0,0.08812925131353883,0.0881292513135393,-0.34296922868012536,-0.34912676508979706,0.08812925131353841,-0.3795376963319922,-0.36445439982914135,-0.9251723476684203,-1.0910779689194,-0.39710946925986434,-0.39485057957776254,0.304338494852421,-8.673617379884035e-19,1.0214441148739801,0.2460339072349486,-0.3948505795777619,-0.9251723476684203,-0.6874023792338312,-0.6874023792338312,-0.08972628161446988,ER,44
0.0,0.006357526923714459,0.006357526923715002,-0.34296922868012536,-0.34912676508979706,0.006357526923714237,-0.5143416739259371,-0.5132112977185869,-1.11121486270083,-1.2961370634449223,-0.5216073362049682,-0.34081146124981376,0.23098107946257615,-8.673617379884035e-19,0.7881978743777616,0.44895516648720424,-0.34081146124981354,-1.11121486270083,-0.6874023792338312,-0.6874023792338312,-0.2170271089403969,ER,45
0.0,2.8463524163087683,2.8463524163087692,-1.6065400711858508,-1.3075139633755157,2.8463524163087692,-0.13397719440586783,0.45370853856280885,0.11037265361518098,-0.08601227020990017,-0.44931825217232724,-1.521252926464317,2.1357512643834764,-1.734723475976807e-18,1.3447006843292886,0.8964264010637074,-1.5212529264643164,0.11037265361518098,2.7041864522282446,2.7041864522282446,2.547287776674547,ER,46
0.0,0.1353052461538221,0.13530524615382272,-0.34296922868012536,-0.34912676508979706,0.13530524615382156,-0.4830624468604407,-0.2900759508844186,-1.06547555867273,-1.252856159071973,-0.3368685658993302,-0.44242849897519604,0.35825652196252356,-8.673617379884035e-19,0.6949476085196072,-0.6402973056415885,-0.4424284989751954,-1.06547555867273,0.16049482863168768,0.16049482863168768,-0.0970082442460961,ER,47
0.0,1.8336410604040205,1.833641060404021,-1.6065400711858508,-1.3075139633755157,1.83364106040402,-0.2701326161771147,0.30495164067336333,-0.30234247227867705,-0.4854760246923036,-0.276627662538796,-1.3011805750128158,1.7055973886520468,-8.673617379884035e-19,1.106508583153876,0.680284261151381,-1.301180575012815,-0.30234247227867705,1.4323406404299661,1.4323406404299661,1.5513794112766175,ER,48
0.0,2.6513583043022644,2.651358304302265,-1.6065400711858508,-1.3075139633755157,2.6513583043022644,0.1467518052334084,0.5280869875075316,0.14017131480292852,-0.07813106257970817,-0.31176818949910756,-1.489925901346666,2.0733768269644353,-8.673617379884035e-19,1.6081306414553036,1.4385485773269813,-1.4899259013466648,0.14017131480292852,1.8562892443627255,1.8562892443627255,2.42327005422298,ER,49
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,-0.34912676508979706,-0.43709682457494897,-0.9235816668221026,-0.9594819913869232,0.7406340727828534,0.6722731300434289,-0.8318479885117194,0.4253300967837487,-0.6302155563465847,-8.673617379884035e-19,-1.0190239890467752,0.01703918410090968,0.425330096783749,0.7406340727828534,0.16049482863168768,0.16049482863168768,-0.816120674057769,WS,0
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.8995961117669315,-0.9594819913869232,0.9915724923441371,1.0101715937107527,-0.8318479885117194,0.4936621703216257,-0.6908442358792288,-8.673617379884035e-19,-0.7927765914457198,0.19517502220676367,0.49366217032162646,0.9915724923441371,0.16049482863168768,0.16049482863168768,-0.8008888599872386,WS,1
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9104282979208798,-0.9594819913869232,0.9525975046410761,0.9217946710009195,-0.8318479885117194,0.4740827796230941,-0.674502288254396,-1.734723475976807e-18,-0.8886604171832494,-0.9318429424025008,0.47408277962309403,0.9525975046410761,0.16049482863168768,0.16049482863168768,-0.812588664281417,WS,2
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9189393013275534,-0.9594819913869232,0.9792598505638612,0.9161227553731868,-0.8318479885117194,0.4944453459495667,-0.6937817769933784,-8.673617379884035e-19,-0.9859973997117679,0.5834166648194409,0.4944453459495678,0.9792598505638612,0.16049482863168768,0.16049482863168768,-0.8115069225267548,WS,3
0.0,-0.4370968245749485,-0.4370968245749481,-0.34296922868012536,0.6092604331959215,-0.43709682457494897,-0.9150706634154291,-0.9594819913869232,0.8597517718194307,0.7942128782892763,-0.8318479885117194,0.45646132799441524,-0.6587215647828232,-1.734723475976807e-18,-0.9257705714251461,-0.5208207932395783,0.4564613279944154,0.8597517718194307,-0.2634537753010718,-0.2634537753010718,-0.8108590391603465,WS,4
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9320926702287763,-0.9594819913869232,1.107416213175317,1.0133384518960735,-0.8318479885117194,0.4928789946936847,-0.6935903959953597,-2.6020852139652106e-18,-1.1038494698162433,1.6148349699381799,0.4928789946936851,1.107416213175317,-0.2634537753010718,-0.2634537753010718,-0.8076833817419867,WS,5
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9313189426463515,-0.9594819913869232,1.126172189541564,0.9793950265553832,-0.8318479885117194,0.5365410359514114,-0.7367551094983301,-1.734723475976807e-18,-1.0989684005671017,0.15006817293386224,0.536541035951412,1.126172189541564,0.16049482863168768,0.16049482863168768,-0.817887464175853,WS,6
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.928224032316652,-1.033860440331646,0.9387004024572552,0.8975197167470761,-0.907149117712387,0.5210733172995703,-0.7170783536342553,-8.673617379884035e-19,-1.1990323981714837,0.8760632137288318,0.5210733172995713,0.9387004024572552,0.5844434325644472,0.5844434325644472,-0.8106361009655795,WS,7
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9235816668221026,-1.033860440331646,1.1482654319582266,1.063789814367039,-0.907149117712387,0.5418274714400149,-0.7385483200309667,-1.734723475976807e-18,-0.97364351275531,1.384595536213729,0.5418274714400153,1.1482654319582266,-0.2634537753010718,-0.2634537753010718,-0.8081034462442506,WS,8
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9189393013275534,-0.9594819913869232,0.9211067713995494,0.9237223909859008,-0.8318479885117194,0.4719290466462553,-0.6745300744742682,-8.673617379884035e-19,-1.0001145840878856,-0.8381920961642549,0.4719290466462561,0.9211067713995494,0.16049482863168768,0.16049482863168768,-0.8162148258272404,WS,9
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,-0.34912676508979706,-0.43709682457494897,-0.9274503047342272,-0.9594819913869232,0.588241108307819,0.5614593595789247,-0.8318479885117194,0.4249385089697785,-0.627425531624793,-8.673617379884035e-19,-1.0721604842097041,0.8670013857877754,0.4249385089697788,0.588241108307819,0.16049482863168768,0.16049482863168768,-0.8133374458843196,WS,10
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.928997759899077,-0.9594819913869232,1.3379261308687893,1.2689995466716155,-0.8318479885117194,0.5498550216264121,-0.7471036165319591,-2.6020852139652106e-18,-1.1203949961063182,0.47891047736454906,0.5498550216264138,1.3379261308687893,-0.2634537753010718,-0.2634537753010718,-0.810882015065931,WS,11
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9197130289099783,-0.8107250934974778,1.0671773300605176,1.1124710529832402,-0.6812457301103839,0.4746701613440491,-0.6744556996993115,-8.673617379884035e-19,-1.0676885590364957,0.14052369602291145,0.47467016134405027,1.0671773300605176,0.16049482863168768,0.16049482863168768,-0.8117917168337684,WS,12
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9034647496790559,-0.8851035424422006,0.8212457403032726,0.792616831205798,-0.7565468593110515,0.4537202132966203,-0.6524463873463969,-8.673617379884035e-19,-0.8933485773444698,0.4949083303884224,0.45372021329662127,0.8212457403032726,-0.2634537753010718,-0.2634537753010718,-0.7975960914075778,WS,13
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9483409494596988,-1.033860440331646,1.2199553243804062,1.15333892267287,-0.907149117712387,0.5802030772091377,-0.7732096021558337,-1.734723475976807e-18,-1.3432033465672089,0.0021491867254773774,0.5802030772091388,1.2199553243804062,0.5844434325644472,0.5844434325644472,-0.8268880272543975,WS,14
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9344138529760508,-1.033860440331646,0.9926760204331478,0.8949219556986521,-0.907149117712387,0.5042350412988331,-0.7040914058100939,-1.734723475976807e-18,-1.1175207832745386,0.08288532491880433,0.504235041298834,0.9926760204331478,-0.2634537753010718,-0.2634537753010718,-0.8204302696162309,WS,15
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.9328663978112013,-1.033860440331646,0.8550769861935228,0.7909646469386798,-0.907149117712387,0.5038434534848628,-0.7015439246515617,-1.734723475976807e-18,-1.084080080604169,0.347384703827101,0.5038434534848629,0.8550769861935228,0.16049482863168768,0.16049482863168768,-0.8169843968528824,WS,16
0.0,-0.4370968245749485,-0.4370968245749481,0.9206016138256001,0.6092604331959215,-0.43709682457494897,-0.94060367363545,-0.9594819913869232,1.4858118852195001,1.4490278894635804,-0.8318479885117194,0.5825526040929624,-0.7749242093803878,-8.673617379884035e-19,-1.2109544156005494,0.5376302491671026,0.5825526040929628,1.4858118852195001,0.16049482863168768,0.16049482863168768,-0.8236136378411205,WS,17
